Code,Name,Model,Size,RACKNO,Sale_rate,GST_rate,Brand_name,Lingam_stock,Kumari_stock
"220413261","ELEMENT, SEPERATOR, 20S","","","I/ZONE5",35364,18,"ELGI ROCD SPARES",0,1
"220413270","SEP ELEMENT, SECONDARY, 20S","","","I/ZONE5",28305,18,"ELGI ROCD SPARES",0,1
"220413450","GASKET, FLANGE, MPV, 20S, DPSA","","","",329,18,"ELGI ROCD SPARES",0,0
"220413470","VALVE; TERMINAL CHECK; 2 1/2\"N","","","",40856,18,"ELGI ROCD SPARES",0,0
"220413500","GASKET; SEPARATOR; 20S; DPSAC","","","",407,18,"ELGI ROCD SPARES",0,0
"220413700","ADAPTER; BFV; 4\"; 400 & 450DP","","",null,1399,18,"ELGI ROCD SPARES",0,0
"220413900","VALVE ASSY; TCV 3\" FLANGE TYPE","","",null,66311,18,"ELGI ROCD SPARES",0,0
"220414380","FLANGE MPV AIR OUTLET E20 DPSA","","",null,664,18,"ELGI ROCD SPARES",0,0
"220415010","WASHER, SEALING, DIA 11.4","","",null,54,5,"ELGI ROCD SPARES",0,0
"220415100","WASHER, SEALING, DIA 13X2","","",null,54,5,"ELGI ROCD SPARES",0,0
"220416300","GASKET, TANK COVER","","","",540,18,"ELGI ROCD SPARES",0,-1
"220416320","SPRING, DCV, 20S","","","",166,18,"ELGI ROCD SPARES",0,0
"220416640","GASKET, SEPARATOR ELEMENT","","","",254,18,"ELGI ROCD SPARES",0,0
"220417210","ORIFICE , DIA 2.2, 1/4\" NPT","","","",243,18,"ELGI ROCD SPARES",0,0
"220417530","FLEX MASTER RUB ELEMENT 2.5\"","","","",1585,18,"ELGI ROCD SPARES",0,0
"220417620","SPRING; PIN HEADED; 0.1\"X5/16\"","","",null,261,18,"ELGI ROCD SPARES",0,0
"220417770","VALVE PLUNGER ASSY DCV;16S","","","",1999,18,"ELGI ROCD SPARES",0,0
"220417780","TEE FEM RUN TEE 3/8X3/8X1/4","","",null,1428,18,"ELGI ROCD SPARES",0,0
"220417800","ORIFICE; FE. INJ.; 20S","","","",459,18,"ELGI ROCD SPARES",0,0
"220417850","PIN, SPRING, MED, 1/8\"X5/","","",null,53,5,"ELGI ROCD SPARES",0,0
"220419480","AIR FILTER ELE CSK1434","","","I80/A",5457,18,"ELGI ROCD SPARES",0,4
"220419499","I/L AIR FILTER KIT;DSK2560;20S","","","I/ZONE4",8392,18,"ELGI ROCD SPARES",0,1
"220419649","I/L AIR FILTER KIT; DSK2501;12","","","I78/F",6240,18,"ELGI ROCD SPARES",0,1
"220424420","GASKET, FLANGE OUTLET","","","",198,18,"ELGI ROCD SPARES",0,0
"220424450","O-RING ID25.0 X 2.6","","","",119,18,"ELGI ROCD SPARES",0,0
"220424460","O-RING ID178.0 X 3.5","","","",284,18,"ELGI ROCD SPARES",0,0
"220424470","O RING 86X79X3.5","","","",139,18,"ELGI ROCD SPARES",0,0
"220424480","O-RING ID47.0 X 5.3","","","",425,18,"ELGI ROCD SPARES",0,0
"220425660","RING; V; 25S","","","",264,18,"ELGI ROCD SPARES",0,0
"220425920","BRKT, NOZZLE-LOWER, 20S","","",null,101,5,"ELGI & ATS ELGI SPARES",0,0
"220425930","BRKT, NOZZLE-UPPER, 20S","","",null,101,5,"ELGI & ATS ELGI SPARES",0,0
"220426460","RING; V; BUNA; 2S","","",null,226,18,"ELGI ROCD SPARES",0,0
"220426480","SPACER; GEAR; DRIVEN; 16S","","",null,1204,18,"ELGI ROCD SPARES",0,0
"220426490","RETAINER; GEAR; 2S","","",null,888,18,"ELGI ROCD SPARES",0,0
"220426510","SPACER; FE. BRG; 16S","","",null,782,18,"ELGI ROCD SPARES",0,0
"220426520","RETAINER GEAR","","",null,822,18,"ELGI ROCD SPARES",0,0
"220426530","SPACER; GEAR TO BRG; 20/16","","",null,1333,18,"ELGI ROCD SPARES",0,0
"220426540","ORIFICE; 1/2\"X1/2\"; 16/12","","",null,448,18,"ELGI ROCD SPARES",0,0
"220426550","NOZZLE; OIL; 1/4\"X1.59; 2S","","","",349,18,"ELGI ROCD SPARES",0,0
"220426850","SPACER; GEAR; 2S","","",null,576,18,"ELGI ROCD SPARES",0,0
"220427880","MANIFOLD; AIR O/L; 10S; Q/A","","",null,461,18,"ELGI ROCD SPARES",0,0
"220427910","NIPPLE; HEX; 3/4\"NPTX100; 16S","","",null,646,18,"ELGI ROCD SPARES",0,0
"220427950","SPACER; O/L BRG; 20S","","","",4191,18,"ELGI ROCD SPARES",0,0
"220427960","PLUNGER ASSY; DCV; 20S","","","",3278,18,"ELGI ROCD SPARES",0,0
"220427970","STEM; DCV; 20S","","","",610,18,"ELGI ROCD SPARES",0,0
"220428630","GASKET, PRE SEPARATOR, 10S","","","",687,18,"ELGI ROCD SPARES",0,0
"220428640","GASKET; CYCLONE SEP; 12S","","","",641,18,"ELGI ROCD SPARES",0,0
"220428710","NIPPLE; HEX; 1\"X75; 20S","","",null,213,5,"ELGI & ATS ELGI SPARES",0,0
"220428770","GASKET, TANK, 450DP","","","",2662,18,"ELGI ROCD SPARES",0,0
"220428780","GASKET, TANK, ST1, 20S","","","",1514,18,"ELGI ROCD SPARES",0,0
"220428790","GASKET, TANK, ST2, 20S","","","",1999,18,"ELGI ROCD SPARES",0,0
"220428860","SPACER; TAPER; 12S","","",null,610,18,"ELGI ROCD SPARES",0,0
"220428880","NUT; LOCK; 12S","","",null,456,18,"ELGI ROCD SPARES",0,0
"220429030","O RING OIL SEPARATOR","","","",1169,18,"ELGI ROCD SPARES",0,0
"220272600","RING; ADAPTER; 400DP","","",null,14776,18,"ELGI ROCD SPARES",0,0
"220310190","TUBE; GEAR SPRAY; 3/8\"; 16S","","",null,1718,18,"ELGI ROCD SPARES",0,0
"220429320","RETAINER; BALANCE PISTON; FE;","","","",429,18,"ELGI ROCD SPARES",0,0
"220429380","GASKET, REC. TANK, ST2, 16S","","","",1150,18,"ELGI ROCD SPARES",0,0
"220429390","GASKET; REC. TANK; ST1; 16S","","","",318,18,"ELGI ROCD SPARES",0,0
"220429990","ADAPTER BFV E12 DPSAC","","",null,2177,18,"ELGI ROCD SPARES",0,0
"220430010","LEVER; INLET; 10S; DP","","",null,219,18,"ELGI ROCD SPARES",0,0
"220430100","GASKET, BFV, 2 1/2\"","","",null,54,5,"ELGI ROCD SPARES",0,0
"220430720","COVER; RET; O/L BRG; 20/16S","","","",7203,18,"ELGI ROCD SPARES",0,0
"220430800","O RING 57.4X50.3X3.5","","","",318,18,"ELGI ROCD SPARES",0,0
"220434040","ADAPTER, INLET, EL07270","","",null,6738,18,"ELGI ROCD SPARES",0,0
"220436030","MANIFOLD SERVICE LINE DL04012","","",null,3138,18,"ELGI ROCD SPARES",0,0
"220436040","REDUCER PULSE LINE A/E DL04012","","",null,184,18,"ELGI ROCD SPARES",0,0
"220440020","O RING 54.28 X 47.22 (3.5","","",null,184,18,"ELGI ROCD SPARES",0,0
"220443010","FILTER OIL MAIN HFR20-12-149","","","",10883,18,"ELGI ROCD SPARES",0,0
"220444040","GASKET, FLANGE, MOF","","","",128,18,"ELGI ROCD SPARES",0,0
"220444050","MAIN OIL FILTER CFR250-125-149","","","",17565,18,"ELGI ROCD SPARES",0,0
"220444059","KIT MOF CFR250-12S-149-G2N","","","I76/B",2727,18,"ELGI ROCD SPARES",0,3
"220444060","FLANGE; MAIN OIL FILTER","","",null,336,18,"ELGI ROCD SPARES",0,0
"220444090","GASKET, FLANGE, BALL VALVE","","","",488,18,"ELGI ROCD SPARES",0,0
"220444120","FLANGE; INTERCONNECTING PIPE","","",null,1646,18,"ELGI ROCD SPARES",0,0
"220444130","FLANGE; GATE VALVE","","",null,1083,18,"ELGI ROCD SPARES",0,0
"220444140","GASKET; GATE VALVE","","",null,582,18,"ELGI ROCD SPARES",0,0
"220446010","SPEC MOF HFR 20 10 25 G2N","","","",9179,18,"ELGI ROCD SPARES",0,0
"220446019","OBS MOF HFR 20-10-25G2N","","","I77/B",934,18,"ELGI ROCD SPARES",0,10
"220451030","NIPPLE; PIPE; WITH FLANGE","","",null,2772,18,"ELGI ROCD SPARES",0,0
"220458059","OBS DCV","","","",4347,18,"ELGI ROCD SPARES",0,0
"220460459","BDV (SHUT DOWN) 2 STAGE","","","",993,18,"ELGI ROCD SPARES",0,0
"220463010","SILENCER; BLOWDOWN; 1/2\"N","","",null,365,5,"ELGI ROCD SPARES",0,0
"220463030","PIN; DOUBLE ACTING ACTUATOR","","",null,208,18,"ELGI ROCD SPARES",0,0
"220470540","VALVE ASSY; TER CHECK; 1 1/4\"","","","",8921,18,"ELGI ROCD SPARES",0,0
"220470590","VALVE SOLENOID 1/4\" NC","6M, 6.75M AND 7M","","",1780.47998046875,18,"ATS ELGI SPARES",0,0
"220470610","FILTER, MOISTURE, 1/4\"NPT","","","",2763,18,"ELGI ROCD SPARES",0,0
"220470620","REDUCER; HEX; 3/8\"X1/4\"","","",null,184,18,"ELGI ROCD SPARES",0,0
"220470630","ADAPTER; AIR I/L; 4\"; 12&16S","","",null,1562,18,"ELGI ROCD SPARES",0,0
"220471190","O-RING ID84.0 X 3.5","","",null,142,18,"ELGI ROCD SPARES",0,0
"220471450","VALVE; BALL; 2 1/2\"NPT","","","",15372,18,"ELGI ROCD SPARES",0,0
"220472580","MT;ANTIVIB;PO 25X20AI/HDI 2520","","","",351,18,"ELGI ROCD SPARES",0,0
"220472600","O-RING ID45.0 X 3.0","","","",76,18,"ELGI ROCD SPARES",0,0
"220473650","PIN ACTUATOR DPSAC","","",null,136,18,"ELGI RCD SPARES",0,0
"220474200","NIPPLE; HEX; REDUCING 1/4","","",null,108,5,"ELGI ROCD SPARES",0,0
"220474760","FILTER MOISTURE 1/2\"","","",null,2029,18,"ELGI ROCD SPARES",0,0
"220474960","LEVER, I/L, 12/16/20S, EPSAC","","",null,228,18,"ELGI ROCD SPARES",0,0
"220475160","GASKET SEPERATOR 20S","","","",657,18,"ELGI ROCD SPARES",0,0
"220475310","LEVER; EXTENSION; DPSAC","","","",226,18,"ELGI ROCD SPARES",0,0
"220475390","GASKET; FLEX HOSE; 3\"; 20S","","",null,127,18,"ELGI ROCD SPARES",0,0
"220475400","GASKET, DCV, 20S","","","",116,18,"ELGI ROCD SPARES",0,0
"220476030","GASKET DCV E25","","",null,68,5,"ELGI & ATS ELGI SPARES",0,0
"220476530","GASKET, MPV","","","",347,18,"ELGI ROCD SPARES",0,0
"221400820","MANIFOLD AIR OUTLET","","",null,10404,18,"ELGI ROCD SPARES",0,0
"221401270","ADAPTER INLET","","",null,1242,18,"ELGI ROCD SPARES",0,0
"222372060","TEE; TMS; 1 1/2\"; NPTXBSP","","",null,3681,18,"ELGI ROCD SPARES",0,0
"223325739","VALVE KIT A/INTAKE 2.5\" AIRCON","","","",5539,18,"ELGI ROCD SPARES",0,0
"223430640","SLEEVE WEAR 16S LIP SEAL","","","",1309,18,"ELGI ROCD SPARES",0,0
"223430650","SPACER SEAL E16 LIP SEAL","","","",842,18,"ELGI ROCD SPARES",0,0
"223430700","SLEEVE; WEAR; 12S; MEGA","","","",1285,18,"ELGI ROCD SPARES",0,0
"223430710","SPACER; I/P SHAFT; 12S; MEGA","","","",990,18,"ELGI ROCD SPARES",0,0
"223432140","PIPE ASSY; ANTIVIBRATION MTG.;","","",null,1742,18,"ELGI ROCD SPARES",0,0
"223432510","TUBE MALE O/C BRG 3/8\"","","",null,616,18,"ELGI ROCD SPARES",0,0
"223432520","TUBE BOF TO O/C BRG 1/2","","",null,766,18,"ELGI ROCD SPARES",0,0
"410320132","HOSE FLEX OIL SUMP/PUMP NH20","","",null,16560,18,"ELGI ROCD SPARES",0,0
"410320133","HOSE FLEX OIL RV/TANK NH20","","",null,17281,18,"ELGI ROCD SPARES",0,0
"410320134","HOSE FLEX BREATHER NH20","","",null,22711,18,"ELGI ROCD SPARES",0,0
"410320149","SILENCER BLOW OFF NH1X","","","I78/F",9338,18,"ELGI ROCD SPARES",0,1
"410320150","SILENCER DRAIN NH20","","",null,8079,18,"ELGI ROCD SPARES",0,0
"410420001","FILTER AIR INTAKE NH20","","","I/ZONE6",14970,18,"ELGI ROCD SPARES",0,0
"410420006","CONNECTOR RUBBER CCVA-DUCT","","",null,12648,18,"ELGI ROCD SPARES",0,0
"410420007","SOL/V ASSY 4WAY","","",null,62816,18,"ELGI ROCD SPARES",0,0
"410420009","GASKET KIT COOLERS NH20","","",null,6758,18,"ELGI ROCD SPARES",0,0
"410420010","GASKET KIT WATER PIPING NH20","","",null,761,18,"ELGI ROCD SPARES",0,0
"410420011","GASKET KIT AIR PIPING NH20","","",null,4651,18,"ELGI ROCD SPARES",0,0
"410420012","GASKET KIT GCASE NH20","","","",3593,18,"ELGI ROCD SPARES",0,0
"410420013","GASKET KIT CCVA NH20","","","I54/B",15886,18,"ELGI ROCD SPARES",0,0
"410420014","SEAL KIT SOL VALVE NH20","","",null,7867,18,"ELGI ROCD SPARES",0,0
"410420015","PRE-FILTER ELEMENT NH20 CUMI","","",null,17288,18,"ELGI ROCD SPARES",0,0
"410420022","EXHAUST FAN 6\"SQ 220V","","",null,11000,18,"ELGI ROCD SPARES",0,0
"410420118","SLEEVE, GEARCASE SIDE NH20","","","",3235,18,"ELGI ROCD SPARES",0,0
"410420129","GASKET I/C A/C NH20","","",null,1622,18,"ELGI ROCD SPARES",0,0
"410420133","MIST SEPERATOR NH20_NH31","","","",11538,18,"ELGI ROCD SPARES",0,0
"410420135","GASKET FLG I/C A/C NH20","","",null,282,18,"ELGI ROCD SPARES",0,0
"410420136","O RING I/C A/C NH20","","",null,738,18,"ELGI ROCD SPARES",0,0
"410420137","PISTON CCVA NH20","","",null,3169,18,"ELGI ROCD SPARES",0,0
"410420139","VALVE DISC CCVA NH20","","",null,749,18,"ELGI ROCD SPARES",0,0
"410420140","RING PISTON CCVA NH20","","",null,1895,18,"ELGI ROCD SPARES",0,0
"410420141","O-RING ID79.6 X 5.7","","",null,692,18,"ELGI ROCD SPARES",0,0
"410420142","GASKET CCVA NH20","","",null,370,18,"ELGI ROCD SPARES",0,0
"410420143","GASKET CCVA FIXING NH20","","",null,401,18,"ELGI ROCD SPARES",0,0
"410420150","PLATE ORIFICE NH20","","",null,10444,18,"ELGI ROCD SPARES",0,0
"410420151","GASKET I/C A/P1 NH20","","",null,308,18,"ELGI ROCD SPARES",0,0
"410420152","GASKET SH TO DS NH20","","",null,386,18,"ELGI ROCD SPARES",0,0
"410420153","GASKET DS TO A/C NH20","","",null,568,18,"ELGI ROCD SPARES",0,0
"410420154","GASKET I/C AIR BLOCK 1ST NH20","","",null,456,18,"ELGI ROCD SPARES",0,0
"410420155","GASKET OIL SUC FLANGE NH20","","","I 54/D",283,18,"ELGI ROCD SPARES",0,0
"410420159","SPACER MOTOR SIDE NH20","","",null,4346,18,"ELGI ROCD SPARES",0,0
"410420178","GASKET DIFFUSER SILENCER","","","",381,18,"ELGI ROCD SPARES",0,0
"410420196","ADAPTOR 1/2\"BSPM X 1/2\"BSPF","","",null,416,18,"ELGI ROCD SPARES",0,0
"410420203","GASKET IC AND  AC","","","",931,18,"ELGI ROCD SPARES",0,0
"410431001","FILTER AIR INTAKE NH31","","",null,21957,18,"ELGI ROCD SPARES",0,0
"410431005","AVM NH31","","",null,5827,18,"ELGI ROCD SPARES",0,0
"410431006","CONNECTOR CCVA-DUCT NH31","","",null,11212,18,"ELGI ROCD SPARES",0,0
"410431021","GASKET KIT COOLERS NH31","","",null,5804,18,"ELGI ROCD SPARES",0,0
"410431022","GASKET KIT GEARCASE NH31","","",null,2017,18,"ELGI ROCD SPARES",0,0
"410431023","GASKET KIT WATER PIPING NH31","","",null,561,18,"ELGI ROCD SPARES",0,0
"410431024","GASKET KIT AIR PIPING NH31","","",null,8501,18,"ELGI ROCD SPARES",0,0
"410431120","SPACER MOTORSIDE 315KW","","",null,2465,18,"ELGI ROCD SPARES",0,0
"410431134","GASKET FLG A/C NH31","","",null,240,18,"ELGI ROCD SPARES",0,0
"410431141","GASKET I/C & A/C AIR INLET","","",null,559,18,"ELGI ROCD SPARES",0,0
"410431142","GASKET I/C AIR OUTLET NH31","","",null,341,18,"ELGI ROCD SPARES",0,0
"410431143","GASKET 2ND STAGE INLET NH31","","",null,254,18,"ELGI ROCD SPARES",0,0
"410431144","GASKET 2ND STAGE DIFFUSER","","",null,338,18,"ELGI ROCD SPARES",0,0
"410431145","GASKET DIFFUSER SILENCER","","",null,333,18,"ELGI ROCD SPARES",0,0
"410431146","GASKET CCVA TO BOS NH31","","","",163,18,"ELGI ROCD SPARES",0,0
"410431147","GASKET DISCHARGE PIPE","","",null,2792,18,"ELGI ROCD SPARES",0,0
"410431148","GASKET CCVA FIXING NH31","","",null,366,18,"ELGI ROCD SPARES",0,0
"410431163","GASKET TOP COVER G/C NH31","","",null,261,18,"ELGI ROCD SPARES",0,0
"410431165","GASKET FLG DISCHARGE PIPE","","",null,382,18,"ELGI ROCD SPARES",0,0
"410431168","CLAMP RUBBER CONNECTOR","","",null,533,18,"ELGI ROCD SPARES",0,0
"410431179","GASKET 3\"NB BALL VALVE","","",null,245,18,"ELGI ROCD SPARES",0,0
"410431202","GASKET PRE FILTER","","",null,637,18,"ELGI ROCD SPARES",0,0
"413431210","GASKET - ADOPTER AI","OFSAC","",null,682,5,"ELGI ROCD SPARES",0,0
"538881268","EXHAUST FAN, 15\", 900RPM SINGL","","",null,16159,18,"ELGI ROCD SPARES",0,0
"538881868","FAN; EXHAUST; 18\"; SP; 900RPM","","",null,20682,18,"ELGI ROCD SPARES",0,0
"538883288","EXHAUST FAN; 24\"; 900RPM SINGL","","",null,43385,18,"ELGI ROCD SPARES",0,0
"990308600","SHAFT, I/P, 2S, GRDG,740/742 BRG","","",null,9491,18,"ELGI ROCD SPARES",0,0
"990402930","O-RING ID280.0 X 3.6","","","",312,18,"ELGI ROCD SPARES",0,0
" B000505600003","F2 IAD CONDENSER FAN 18/22","F2","",null,31515,5,"ELGI & ATS ELGI SPARES",0,0
" B000505600004"," DIESEL TANK - 100 LITRES","DPSAC","",null,19950,5,"ELGI & ATS ELGI SPARES",0,0
" B001401100002","AVM ENGINE AIR END","","",null,504,5,"ELGI & ATS ELGI SPARES",0,0
" B002201540001"," PRESS SWITCH KP1 20 PSI","","",null,2001,5,"ELGI & ATS ELGI SPARES",0,0
" B002201540002","PRESS SWITCH 45PSI","","",null,3657,5,"ELGI & ATS ELGI SPARES",0,0
" B010505390010","REDUCER BRASS 1/2 MX 3/8 F","","",null,287,5,"ELGI & ATS ELGI SPARES",0,-1
" B015400780001","SPARE KIT, INTAKE VALVE, EN53","ENCAP","",null,1957,5,"ELGI & ATS ELGI SPARES",0,0
"000411040","PKG HAND HOLE COVER","","","",88,18,"ELGI RCD SPARES",0,0
"00041843A","NIPPLE HEX 1/2\"BSPX40 EXPORT","","","",632,18,"ELGI ROCD SPARES",0,0
"000426580","ERMETO 1/4\"X1/4\"BSP SOL/V","","",null,48,5,"ELGI RCD SPARES",0,-2
"000441040","ELBOW 1/4\"BSP HV20/25/30/40","","","",1907,18,"ELGI ROCD SPARES",0,0
"000475040","COVER HAND HOLE WITH STUD","","",null,3392,5,"ELGI & ATS ELGI SPARES",0,0
"000903184","BRG T/ROLLER 33216/Q","","","",13658,18,"ELGI ROCD SPARES",0,0
"000903386","BRG 6211 LLU NORMAL(55X100X21)","","","",1755,18,"ELGI RCD SPARES",0,0
"000919226","PLASTIC TUBING DIA.6X1","","","I76/E",255,18,"ELGI ROCD SPARES",0,0
"000919228","NYLON TUBE 6X4MM BLUE","","","I76/E",184,18,"ELGI ROCD SPARES",0,9
"000919241","PLASTIC TUBING DIA.10X1.5 SILV","","","",772,18,"ELGI ROCD SPARES",0,0
"000919242","PLASTIC TUBING DIA.10X1.5 BLUE","","","",437,18,"ELGI ROCD SPARES",0,0
"000919244","NYLON TYBE 10X8MM BLUE","","","I76/E",421,18,"ELGI ROCD SPARES",0,12
"000919252","PLASTIC TUBING DIA.12X2 BLUE","","","I76/E",832,18,"ELGI ROCD SPARES",0,0
"000919253","NYLON TYBE 12X10MM WHITE","","","I76/E",410,18,"ELGI ROCD SPARES",-2,0
"000919254","NYLON TYBE 12X10MM BLUE","","","",681,18,"ELGI ROCD SPARES",0,0
"000919503","HOSE;PVC 3/4\"","","","",339,18,"ELGI ROCD SPARES",0,0
"000920003","CONNECTOR;PVC HOSE 3/4\"","","","",245,18,"ELGI ROCD SPARES",0,0
"000920504","QUICK FITTINGS CONN 1/4BSP-6","","","",282,18,"ELGI ROCD SPARES",0,0
"000920506","QUICK FITTINGS CONN 1/4BSP-10","","","",282,18,"ELGI ROCD SPARES",0,0
"000920509","QUICK FITTINGS CONN 3/8BSP-10","","","",900,18,"ELGI ROCD SPARES",0,0
"000920512","QUICK FITTINGS CONN 1/2BSP-12","","","",184,18,"ELGI ROCD SPARES",0,0
"000920606","QUICK FITTINGS ELBOW 1/4BSP-10","","","",211,18,"ELGI ROCD SPARES",0,0
"000920609","QUICK FITTINGS ELBOW 3/8BSP-10","","","",716,18,"ELGI ROCD SPARES",0,0
"000920612","QUICK FITTINGS ELBOW 1/2BSP-12","","","",716,18,"ELGI ROCD SPARES",0,0
"000920620","TUBINGS 6MM","","","I76/E",215,18,"ELGI ROCD SPARES",0,16
"000920621","TUBINGS 8MM","","","I76/E",110,5,"ELGI & ATS ELGI SPARES",0,18.5
"000920627","QUICK FITTINGS ELBOW 1/2BSPT-1","","","",888,18,"ELGI ROCD SPARES",0,0
"000959012","ELBOW TMS BODY1 1/4TX1 1/","","",null,1355,5,"ELGI ROCD SPARES",0,0
"000959032","EQUAL ELBOW UNION-1 1/4\"ODPIPE","","",null,3214,18,"ELGI ROCD SPARES",0,0
"000959082","HOSE ADAPTER11/4\"NPTX11/4\"BSP","","","",1178,18,"ELGI ROCD SPARES",0,0
"000959083","HOSE ADAP.90DEG1/4\"NPTX1/4\"BSP","","","",366,18,"ELGI ROCD SPARES",0,0
"000959105","BRANCH TEE HOSE ADAP.11/4\"NPT","","",null,2379,18,"ELGI ROCD SPARES",0,0
"000959106","BRANCH TEE HOSE ADAPTER 1/4\"","","","",305,18,"ELGI ROCD SPARES",0,0
"000959107","BRANCH TEE HOSE ADAP.1/4\"NPT","","","",305,18,"ELGI ROCD SPARES",0,0
"000959210","SWL ELBOW CONN. 1\"NPT X 1\"T","","","",2762,18,"ELGI ROCD SPARES",0,0
"000959211","SWL ELBOW CONN.3/4\"NPTX3/4\"T","","",null,1453,18,"ELGI ROCD SPARES",0,0
"000959212","SWL ELBOW CONN.1 1/4\"X1 1/4\"T","","","",3166,18,"ELGI ROCD SPARES",0,0
"000959213","SWL ELBOW CONN.3/4\"ODXM20X1.5","","",null,1472,18,"ELGI ROCD SPARES",0,0
"000959214","SWL ELB CONN 1\"X1\"NPT;1/4\"BSP","","",null,2921,18,"ELGI ROCD SPARES",0,0
"000959218","TMS COUPLING 3/4\"NPT X 1/2\"OD","","","",416,18,"ELGI ROCD SPARES",0,0
"000959224","SWL.EL.CON 1 1/4\"X1 1/4\" NPT","","","",3134,18,"ELGI ROCD SPARES",0,0
"000959226","SWL ELBOW CONN. 1\"BSP X 1\"T","","","",2842,18,"ELGI ROCD SPARES",0,0
"000959228","PM COUPLING 3/4\"ODX3/8\"BSP","","",null,431,18,"ELGI ROCD SPARES",0,0
"000959233","TAPER MALE TEE RUN 1-1/4\"NPT","","",null,3990,18,"ELGI ROCD SPARES",0,0
"000959235","SWL ELBOW CONNT 2\"NPTX2\"OD","","",null,4474,18,"ELGI ROCD SPARES",0,0
"000959236","SWL ELW CONT 2\"NPTX2\"OD&1/4\"NP","","",null,5186,18,"ELGI ROCD SPARES",0,0
"000959239","PMS COULG 1-1/4\"BSPX1-1/4\"OD","","","",1428,18,"ELGI ROCD SPARES",0,0
"000959242","BR.TEE 1/4\"OD TUBE 7/16\"UNF FE","","",null,533,18,"ELGI ROCD SPARES",0,0
"000959243","90 ELBOW 1/4\"OD TUBE 7/16\"UNFF","","",null,310,18,"ELGI ROCD SPARES",0,0
"000959244","RUN TEE 1/4\"TUBE7/16\"UNF FEMAL","","",null,533,18,"ELGI ROCD SPARES",0,0
"000959245","SWIVEL ELBOW CONNECTOR 1/2\"","","",null,664,18,"ELGI ROCD SPARES",0,0
"000959270","ELBOW TMS 1/4 NPTX1/4 BSP","","","I63/E",152,18,"ELGI ROCD SPARES",0,0
"000959274","COUPLING TMS 1/4 NPTX1/4 BSP","COMMON","",null,159,18,"ELGI ROCD SPARES",0,0
"000959303","SE CONTR 11/2BSPX11/2TX1/4 NPT","","",null,1638,5,"ELGI ROCD SPARES",0,0
"000959362","SE CONN. BODY1 1/2\"BSPX1 1/4\"T","","",null,3486,18,"ELGI ROCD SPARES",0,0
"000959367","COUP. TMS 1 1/2\"TUBE ODX1\"NPT","","",null,1750,18,"ELGI ROCD SPARES",0,0
"000959370","COUP. TMS 1\"ODX1-1/4\"NPT","","","",673,18,"ELGI ROCD SPARES",0,0
"000959381   ","1/8 BSP BONDED SEAL WASHER           ","","",null,35,5,"ELGI & ATS ELGI SPARES",0,0
"000959386","3/8 BSP BONDED SEAL WASHER","GENERAL / FASTENERS","","",28.079999923706055,18,"ATS ELGI SPARES",0,0
"000959387","1/2 BSP BONDED SEAL WASHER","","","",59,18,"ELGI RCD SPARES",0,0
"000959391","1 1/2 BSP BONDED SEAL WASHER","","","",174,18,"ELGI ROCD SPARES",0,0
"000959398"," SE CONN.1 1/4 BSPX1 1/2(T)","","",null,1782,5,"ELGI ROCD SPARES",0,0
"000959401","90DEG ST THRD ELBOW&NUT-1\"TUBE","","",null,8289,18,"ELGI ROCD SPARES",0,0
"000959402","90DEG ST THRD ELBOW&NUT3/4\"TUB","","",null,5806,18,"ELGI ROCD SPARES",0,0
"000959406","ST THRD CONTR WITH NUT-3/4\"TUE","","",null,853,18,"ELGI ROCD SPARES",0,0
"000959411","90D ST THRD ELB&NUT1\"ODX1","","",null,6367,5,"ELGI ROCD SPARES",0,0
"000959419","ST.THREAD EBOW 1\"ODX1-1/16\"UN","","",null,1905,18,"ELGI ROCD SPARES",0,0
"000959422","ST.THRD. ELB. 1\"ODX1-5/16\"UNF","","","",1113,18,"ELGI ROCD SPARES",0,0
"000959425","ST THREAD ELBOW M27","","",null,1164,18,"ELGI ROCD SPARES",0,0
"000959440","1-1/4 BSP BONDED SEAL WASHER V","","","I62/E",252,18,"ELGI ROCD SPARES",0,0
"000959528","ELBOW TMS M22 X 3/4\"OD","","",null,872,18,"ELGI ROCD SPARES",0,0
"000959530","TFS COUPLING 1/4\"X1/4\"NPT(F)","","","",229,18,"ELGI ROCD SPARES",0,0
"000959763","SLEEVE FOR 6X4MM TUBE","","","I79/B",57,18,"ELGI ROCD SPARES",0,9
"000959764","SLEEVE FOR 8X6MM TUBE","","","I79/B",89,18,"ELGI ROCD SPARES",0,77
"000959913","ST FITTING 1/8 TO 6MM OD","","","",218,18,"ELGI ROCD SPARES",0,0
"000959916","ELBOW 1/8 TO 6MM OD","","","",432,18,"ELGI ROCD SPARES",0,0
"000959921","ST FITTING 1-1/4 TO 30MM OD","","","",3517,18,"ELGI ROCD SPARES",0,0
"000959923","SW ELBOW 1-1/4 TO 30MM OD","","","",8493,18,"ELGI ROCD SPARES",0,0
"000959924","MALE ST CONNECTOR 1-1/4","","",null,3047,18,"ELGI ROCD SPARES",0,0
"000959931","BANJO1/4 BSPP TO 8MM TUBE","","","I79/B",690,18,"ELGI ROCD SPARES",0,2
"000959933","CONE 8MM","","","I79/B",52,18,"ELGI ROCD SPARES",0,44
"000959934","FP 18-L-FERRULE","","","",145,18,"ELGI ROCD SPARES",0,0
"000959935","FP 30-S-FERRULE","","","",348,18,"ELGI ROCD SPARES",0,0
